title,director_name,duration,gross,num_voted_users,movie_imdb_link,num_user_for_reviews,budget,title_year,imdb_score,aspect_ratio,movie_fb_likes
The Apparition,Todd Lincoln,83,4930798,16268,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1,108,17000000,2012,4.1,2.35,0
My Girl,Howard Zieff,102,59847242,55895,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,115,16500000,1991,6.8,1.85,0
Fur: An Imaginary Portrait of Diane Arbus,Steven Shainberg,122,220914,13239,http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1,97,16800000,2006,6.5,1.85,0
The Illusionist,Neil Burger,110,39825798,295375,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,645,16000000,2006,7.6,1.85,15000
Wall Street,Oliver Stone,126,43848100,119150,http://www.imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,219,15000000,1987,7.4,1.85,0
Sense and Sensibility,Ang Lee,136,42700000,78392,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,196,16500000,1995,7.7,1.85,0
Becoming Jane,Julian Jarrold,120,18663911,46204,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,151,16500000,2007,7.1,2.35,0
Sydney White,Joe Nussbaum,108,11702090,37700,http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1,50,16500000,2007,6.3,2.35,0
House of Sand and Fog,Vadim Perelman,126,13005485,56665,http://www.imdb.com/title/tt0315983/?ref_=fn_tt_tt_1,469,15000000,2003,7.6,1.85,0
Dead Poets Society,Peter Weir,128,95860116,277451,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,491,16400000,1989,8,1.85,23000
Dumb & Dumber,Peter Farrelly,113,127175354,288451,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,438,16000000,1994,7.3,1.85,0
When Harry Met Sally...,Rob Reiner,89,92823600,149108,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,273,16000000,1989,7.6,1.85,0
The Verdict,Sidney Lumet,129,54000000,26310,http://www.imdb.com/title/tt0084855/?ref_=fn_tt_tt_1,154,16000000,1982,7.8,1.85,0
Road Trip,Todd Phillips,94,68525609,132963,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,302,15600000,2000,6.5,1.85,0
Varsity Blues,Brian Robbins,106,52885587,35312,http://www.imdb.com/title/tt0139699/?ref_=fn_tt_tt_1,267,16000000,1999,6.4,1.85,0
The Artist,Michel Hazanavicius,100,44667095,190030,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,583,15000000,2011,8,1.33,30000
The Unborn,David S. Goyer,89,42638165,42182,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,230,16000000,2009,4.8,2.35,0
Moonrise Kingdom,Wes Anderson,94,45507053,237848,http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1,377,16000000,2012,7.8,1.85,71000
The Texas Chainsaw Massacre: The Beginning,Jonathan Liebesman,83,39511038,56269,http://www.imdb.com/title/tt0420294/?ref_=fn_tt_tt_1,366,16000000,2006,5.9,1.85,0
The Young Messiah,Cyrus Nowrasteh,111,6462576,1449,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,30,18500000,2016,5.4,2.35,0
The Master of Disguise,Perry Andelin Blake,80,40363530,18254,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,307,16000000,2002,3.3,1.85,1000
Pan's Labyrinth,Guillermo del Toro,112,37623143,467234,http://www.imdb.com/title/tt0457430/?ref_=fn_tt_tt_1,1083,13500000,2006,8.2,1.85,27000
The Messengers,,60,,7210,http://www.imdb.com/title/tt3513704/?ref_=fn_tt_tt_1,57,,,6.6,16,0
See Spot Run,John Whitesell,94,33357476,7392,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,53,35000000,2001,5.4,1.85,393
Baby Boy,John Singleton,130,28734552,9566,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1,81,16000000,2001,6.4,1.85,1000
The Roommate,Christian E. Christiansen,91,37300107,29147,http://www.imdb.com/title/tt1265990/?ref_=fn_tt_tt_1,115,16000000,2011,4.8,2.35,0
Joe Dirt,Dennie Gordon,91,27087695,41664,http://www.imdb.com/title/tt0245686/?ref_=fn_tt_tt_1,205,17700000,2001,5.9,1.85,0
Double Impact,Sheldon Lettich,110,30102717,28736,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1,72,15000000,1991,5.5,1.85,0
Hot Fuzz,Edgar Wright,121,23618786,352695,http://www.imdb.com/title/tt0425112/?ref_=fn_tt_tt_1,687,8000000,2007,7.9,2.35,17000
The Women,Diane English,114,26896744,16582,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1,125,16500000,2008,4.9,1.85,0
Vicky Cristina Barcelona,Woody Allen,96,23213577,198111,http://www.imdb.com/title/tt0497465/?ref_=fn_tt_tt_1,365,15500000,2008,7.2,1.85,14000
Arn: The Knight Templar,Peter Flinth,270,,18041,http://www.imdb.com/title/tt0837106/?ref_=fn_tt_tt_1,54,25000000,2007,6.6,2.35,0
Bad Moms,Jon Lucas,100,55461307,4654,http://www.imdb.com/title/tt4651520/?ref_=fn_tt_tt_1,46,20000000,2016,6.7,,18000
Boys and Girls,Robert Iscove,94,20627372,13661,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1,134,16000000,2000,5.3,1.85,487
White Oleander,Peter Kosminsky,109,16346122,25549,http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1,171,16000000,2002,7.2,1.85,0
Jennifer's Body,Karyn Kusama,107,16204793,92712,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1,294,16000000,2009,5.1,1.85,6000
Drowning Mona,Nick Gomez,96,15427192,11768,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1,148,16000000,2000,5.6,1.85,492
Radio Days,Woody Allen,88,14792779,24256,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,91,16000000,1987,7.6,1.85,0
Left Behind,Vic Armstrong,110,13998282,24854,http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1,374,16000000,2014,3.1,2.35,31000
Remember Me,Allen Coulter,113,19057024,113963,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1,361,16000000,2010,7.2,1.85,24000
How to Deal,Clare Kilner,101,14108518,8215,http://www.imdb.com/title/tt0319524/?ref_=fn_tt_tt_1,95,16000000,2003,5.7,1.85,371
My Stepmother Is an Alien,Richard Benjamin,105,13854000,21079,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,55,20000000,1988,5.2,1.85,818
Philadelphia,Jonathan Demme,125,77324422,178731,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,261,26000000,1993,7.7,1.85,0
The Thirteenth Floor,Josef Rusnak,100,15500000,51996,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,302,16000000,1999,7,2.35,0
The Cookout,Lance Rivera,97,11540112,2385,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1,20,,2004,3.6,1.85,177
Meteor,Ronald Neame,108,,5237,http://www.imdb.com/title/tt0079550/?ref_=fn_tt_tt_1,90,16000000,1979,4.9,2.35,392
Duets,Bruce Paltrow,112,4734235,8217,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,123,15000000,2000,6,1.85,573
Hollywood Ending,Woody Allen,112,4839383,21613,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1,148,16000000,2002,6.6,1.85,762
Detroit Rock City,Adam Rifkin,95,4193025,30682,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,194,15000000,1999,6.8,2.35,0
Highlander,Russell Mulcahy,110,5900000,98629,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,316,16000000,1986,7.2,1.85,0
Things We Lost in the Fire,Susanne Bier,118,2849142,24104,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,88,16000000,2007,7.2,2.35,0
Steel,Kenneth Johnson,97,1686429,8687,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,62,16000000,1997,2.8,1.85,0
The Immigrant,James Gray,120,1984743,20616,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1,70,16000000,2013,6.6,2.35,0
The White Countess,James Ivory,135,1666262,5321,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,78,16000000,2005,6.7,1.66,356
Trance,Danny Boyle,101,2319187,92640,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,212,20000000,2013,7,2.35,23000
Soul Plane,Jessy Terrero,92,13922211,18271,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1,150,16000000,2004,4.4,1.85,0
Welcome to the Sticks,Dany Boon,106,,30587,http://www.imdb.com/title/tt1064932/?ref_=fn_tt_tt_1,49,11000000,2008,7.1,2.35,3000
Good,Vicente Amorim,92,23091,5664,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,42,15000000,2008,6.2,2.35,921
Enter the Void,Gaspar Noé,161,336467,45449,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,192,13000000,2009,7.3,2.35,23000
Vamps,Amy Heckerling,92,2964,7444,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1,42,16000000,2012,5.1,1.78,0
Hachi: A Dog's Tale,Lasse Hallström,93,,155249,http://www.imdb.com/title/tt1028532/?ref_=fn_tt_tt_1,304,16000000,2009,8.1,1.85,115000
Zulu,Jérôme Salle,110,,12817,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,43,16000000,2013,6.7,2.35,0
The Homesman,Tommy Lee Jones,122,2428883,21370,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,132,16000000,2014,6.6,2.35,0
Juwanna Mann,Jesse Vaughan,91,13571817,5312,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,40,15600000,2002,4.5,1.85,939
Lilyhammer,,45,,19164,http://www.imdb.com/title/tt1958961/?ref_=fn_tt_tt_1,79,34000000,,8.1,16,16000
Ararat,Atom Egoyan,115,1554566,8624,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1,180,,2002,6.6,1.66,824
Madison,William Bindley,94,508867,1033,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1,26,,2001,6.5,2.35,282
Slow Burn,Wayne Beach,93,1181197,3299,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1,24,15500000,2005,5.9,1.85,191
Wasabi,Gérard Krawczyk,94,81525,29392,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,91,15300000,2001,6.6,2.35,0
Slither,James Gunn,95,7774730,61912,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1,352,15500000,2006,6.5,1.85,0
Beverly Hills Cop,Martin Brest,105,234760500,126464,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,175,14000000,1984,7.3,1.85,0
Home Alone,Chris Columbus,103,285761243,311075,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,305,18000000,1990,7.5,1.85,20000
3 Men and a Baby,Leonard Nimoy,102,167780960,36918,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1,42,11000000,1987,5.9,1.85,3000
Tootsie,Sydney Pollack,116,177200000,77366,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,194,22000000,1982,7.4,2.35,0
Top Gun,Tony Scott,110,176781728,219171,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,388,15000000,1986,6.9,1.33,19000
"Crouching Tiger, Hidden Dragon",Ang Lee,120,128067808,217740,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,1641,15000000,2000,7.9,2.35,0
American Beauty,Sam Mendes,122,130058047,822500,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,2715,15000000,1999,8.4,2.35,22000
The King's Speech,Tom Hooper,118,138795342,503631,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,636,15000000,2010,8,1.85,64000
Twins,Ivan Reitman,107,111936400,87538,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,79,15000000,1988,6,1.85,0
Scream: The TV Series,,45,,18058,http://www.imdb.com/title/tt3921180/?ref_=fn_tt_tt_1,68,,,7.3,16,0
The Yellow Handkerchief,Udayan Prasad,102,317040,6723,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,36,15500000,2008,6.8,2.35,1000
The Color Purple,Steven Spielberg,154,94175854,60988,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,199,15000000,1985,7.8,1.85,6000
Tidal Wave,JK Youn,103,,2659,http://www.imdb.com/title/tt1153040/?ref_=fn_tt_tt_1,25,,2009,5.7,2.35,558
Ben-Hur,Timur Bekmambetov,141,,62,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1,100000000,2016,6.1,2.35,0
The Imitation Game,Morten Tyldum,114,91121452,467613,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,608,14000000,2014,8.1,2.35,165000
Private Benjamin,Howard Zieff,109,69800000,18140,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,60,10000000,1980,6.1,1.85,855
Coal Miner's Daughter,Michael Apted,124,79900000,12974,http://www.imdb.com/title/tt0080549/?ref_=fn_tt_tt_1,84,,1980,7.5,1.85,0
Diary of a Wimpy Kid,Thor Freudenthal,94,64001297,32002,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,103,15000000,2010,6.2,1.85,0
Mama,Andrés Muschietti,100,71588220,134869,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,304,20000000,2013,6.2,1.85,57000
Halloween,John Carpenter,101,47000000,157857,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191,300000,1978,7.9,2.35,12000
National Lampoon's Vacation,Harold Ramis,98,61400000,71183,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,183,15000000,1983,7.4,1.85,0
Bad Grandpa,Jeff Tremaine,102,101978840,77724,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,162,15000000,2013,6.6,1.85,26000
The Queen,Stephen Frears,94,56437947,85333,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1,421,9800000,2006,7.3,1.85,0
Beetlejuice,Tim Burton,92,73326666,189413,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,306,15000000,1988,7.5,1.85,15000
Why Did I Get Married?,Tyler Perry,113,55184721,9811,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,100,15000000,2007,5.6,1.85,1000
Little Women,Gillian Armstrong,115,50003300,36624,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,132,15000000,1994,7.3,1.85,0
The Woman in Black,James Watkins,95,54322273,139749,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,509,17000000,2012,6.4,2.35,29000
When a Stranger Calls,Simon West,87,47860214,34711,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,468,15000000,2006,5,2.35,0
Big Fat Liar,Shawn Levy,88,47811275,29008,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,99,15000000,2002,5.4,1.85,896
The Deer Hunter,Michael Cimino,183,,232577,http://www.imdb.com/title/tt0077416/?ref_=fn_tt_tt_1,1026,15000000,1978,8.2,2.35,11000
Wag the Dog,Barry Levinson,97,43022524,67604,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,218,15000000,1997,7.1,1.85,12000
The Lizzie McGuire Movie,Jim Fall,94,42672630,27580,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,172,17000000,2003,5.3,2.35,0
Snitch,Ric Roman Waugh,112,42919096,64747,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122,15000000,2013,6.5,2.35,12000
Krampus,Michael Dougherty,98,42592530,29867,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,181,15000000,2015,6.2,2.35,27000
The Faculty,Robert Rodriguez,104,40064955,92074,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1,502,15000000,1998,6.4,1.85,0
What's Love Got to Do with It,Brian Gibson,118,39100956,13442,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1,59,,1993,7.2,1.85,0
Cop Land,James Mangold,120,44886089,69576,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,207,10000000,1997,6.9,1.85,2000
Not Another Teen Movie,Joel Gallen,99,37882551,80305,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1,393,16000000,2001,5.7,1.85,0
End of Watch,David Ayer,109,40983001,181025,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1,336,7000000,2012,7.7,1.85,38000
Aloha,Cameron Crowe,105,20991497,39782,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172,37000000,2015,5.4,1.85,11000
The Skulls,Rob Cohen,106,35007180,26846,http://www.imdb.com/title/tt0192614/?ref_=fn_tt_tt_1,193,15000000,2000,5.6,1.85,0
The Theory of Everything,James Marsh,123,35887263,265507,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,388,15000000,2014,7.7,2.35,90000
Malibu's Most Wanted,John Whitesell,86,34308901,15939,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,87,16000000,2003,5.1,2.35,0
Where the Heart Is,Matt Williams,120,33771174,27044,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1,240,15000000,2000,6.8,1.85,0
Lawrence of Arabia,David Lean,227,6000000,192775,http://www.imdb.com/title/tt0056172/?ref_=fn_tt_tt_1,559,15000000,1962,8.4,2.2,11000
Halloween II,Rob Zombie,119,33386128,36372,http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1,491,15000000,2009,4.9,1.85,3000
Wild,Jean-Marc Vallée,115,37877959,86664,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1,252,15000000,2014,7.1,2.35,38000
The Last House on the Left,Dennis Iliadis,114,32721635,67822,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,279,15000000,2009,6.6,1.85,0
The Wedding Date,Clare Kilner,90,31585300,38248,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1,250,15000000,2005,6.1,1.85,0
Halloween: Resurrection,Rick Rosenthal,94,30259652,26905,http://www.imdb.com/title/tt0220506/?ref_=fn_tt_tt_1,614,15000000,2002,4.1,2.35,0
Clash of the Titans,Louis Leterrier,106,163192114,229687,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,637,125000000,2010,5.8,2.35,15000
The Princess Bride,Rob Reiner,98,30857814,294163,http://www.imdb.com/title/tt0093779/?ref_=fn_tt_tt_1,718,16000000,1987,8.1,1.85,33000
The Great Debaters,Denzel Washington,126,30226144,47626,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1,118,15000000,2007,7.6,2.35,0
Drive,Nicolas Winding Refn,100,35054909,431578,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1,1264,15000000,2011,7.8,2.35,81000
Confessions of a Teenage Drama Queen,Sara Sugarman,89,29302097,23408,http://www.imdb.com/title/tt0361467/?ref_=fn_tt_tt_1,105,15000000,2004,4.6,1.85,810
The Object of My Affection,Nicholas Hytner,111,29106737,15582,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1,132,15000000,1998,6,1.85,849
28 Weeks Later,Juan Carlos Fresnadillo,100,28637507,212167,http://www.imdb.com/title/tt0463854/?ref_=fn_tt_tt_1,713,15000000,2007,7,1.85,0
When the Game Stands Tall,Thomas Carter,115,30127963,12596,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1,64,15000000,2014,6.7,1.85,0
Because of Winn-Dixie,Wayne Wang,106,32645546,8427,http://www.imdb.com/title/tt0317132/?ref_=fn_tt_tt_1,88,14000000,2005,6.4,1.85,1000
Love & Basketball,Gina Prince-Bythewood,124,27441122,14322,http://www.imdb.com/title/tt0199725/?ref_=fn_tt_tt_1,116,15000000,2000,7.2,1.85,0
Grosse Pointe Blank,George Armitage,107,28014536,73347,http://www.imdb.com/title/tt0119229/?ref_=fn_tt_tt_1,296,15000000,1997,7.4,1.85,0
All About Steve,Phil Traill,99,33860010,33088,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1,143,15000000,2009,4.8,1.85,0
Book of Shadows: Blair Witch 2,Joe Berlinger,90,26421314,28964,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1,457,15000000,2000,4,1.85,949
The Craft,Andrew Fleming,101,24881000,57140,http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1,195,15000000,1996,6.2,1.85,6000
Match Point,Woody Allen,119,23089926,166269,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,735,15000000,2005,7.7,1.85,0
Ramona and Beezus,Elizabeth Allen Rosenbaum,103,26161406,13874,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,52,15000000,2010,6.7,2.35,0
The Remains of the Day,James Ivory,134,22954968,45703,http://www.imdb.com/title/tt0107943/?ref_=fn_tt_tt_1,156,11500000,1993,7.9,2.35,0
Boogie Nights,Paul Thomas Anderson,155,26384919,189032,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1,560,15000000,1997,7.9,2.35,0
Nowhere to Run,Robert Harmon,94,22189039,17074,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1,55,15000000,1993,5.5,1.85,466
Flicka,Michael Mayer,95,20998709,6095,http://www.imdb.com/title/tt0434215/?ref_=fn_tt_tt_1,76,15000000,2006,6.2,2.35,1000
The Hills Have Eyes II,Martin Weisz,89,20801344,49721,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1,211,15000000,2007,5.1,2.35,0
Urban Legends: Final Cut,John Ottman,97,21468807,13048,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1,227,14000000,2000,4.1,2.35,243
Tuck Everlasting,Jay Russell,90,19158074,17983,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,127,15000000,2002,6.7,2.35,0
The Marine,John Bonito,92,18843314,27486,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,284,20000000,2006,4.7,1.85,0
Keanu,Peter Atencio,100,20566327,15385,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,84,15000000,2016,6.4,2.35,0
Country Strong,Shana Feste,117,20218921,14814,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1,114,15000000,2010,6.3,2.35,0
Disturbing Behavior,David Nutter,84,17411331,17328,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1,237,15000000,1998,5.5,1.85,673
The Place Beyond the Pines,Derek Cianfrance,140,21383298,187170,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1,376,15000000,2012,7.3,2.35,47000
The November Man,Roger Donaldson,108,24984868,50056,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,152,15000000,2014,6.3,2.35,0
Eye of the Beholder,Stephan Elliott,109,16459004,13320,http://www.imdb.com/title/tt0120662/?ref_=fn_tt_tt_1,415,15000000,1999,4.9,2.35,327
The Hurt Locker,Kathryn Bigelow,131,15700000,332065,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,876,15000000,2008,7.6,1.85,16000
Firestarter,Mark L. Lester,114,15100000,22797,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1,96,15000000,1984,6,2.35,0
Killing Them Softly,Andrew Dominik,97,14938570,111625,http://www.imdb.com/title/tt1764234/?ref_=fn_tt_tt_1,369,15000000,2012,6.2,2.35,20000
A Most Wanted Man,Anton Corbijn,122,17237244,57210,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1,158,15000000,2014,6.8,2.35,13000
Freddy Got Fingered,Tom Green,87,14249005,39788,http://www.imdb.com/title/tt0240515/?ref_=fn_tt_tt_1,619,15000000,2001,4.5,1.85,0
The Pirates Who Don't Do Anything: A VeggieTales Movie,Mike Nawrocki,85,12701880,2037,http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1,22,15000000,2008,5.7,1.85,175
U2 3D,Catherine Owens,85,10353690,2673,http://www.imdb.com/title/tt0892375/?ref_=fn_tt_tt_1,31,,2007,8.4,1.78,116
Highlander: Endgame,Douglas Aarniokoski,101,12801190,16340,http://www.imdb.com/title/tt0144964/?ref_=fn_tt_tt_1,355,15000000,2000,4.6,2.35,356
Idlewild,Bryan Barber,121,12549485,4603,http://www.imdb.com/title/tt0417225/?ref_=fn_tt_tt_1,91,15000000,2006,6.2,2.35,489
One Day,Lone Scherfig,107,13766014,106111,http://www.imdb.com/title/tt1563738/?ref_=fn_tt_tt_1,181,15000000,2011,7,2.35,49000
Whip It,Drew Barrymore,111,13034417,55665,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1,118,15000000,2009,6.9,2.35,10000
Knockaround Guys,Brian Koppelman,92,11632420,19768,http://www.imdb.com/title/tt0211465/?ref_=fn_tt_tt_1,135,,2001,6.1,2.35,566
Confidence,James Foley,97,12212417,30643,http://www.imdb.com/title/tt0310910/?ref_=fn_tt_tt_1,144,15000000,2003,6.7,2.35,622
The Muse,Albert Brooks,97,11614236,9294,http://www.imdb.com/title/tt0164108/?ref_=fn_tt_tt_1,140,15000000,1999,5.6,1.37,251
De-Lovely,Irwin Winkler,125,13337299,9649,http://www.imdb.com/title/tt0352277/?ref_=fn_tt_tt_1,226,20000000,2004,6.6,2.35,1000
New York Stories,Woody Allen,124,10763469,13692,http://www.imdb.com/title/tt0097965/?ref_=fn_tt_tt_1,55,15000000,1989,6.4,1.85,877
